;apir_codes;asset_class;aum_comp;aum_share;base_currency;bloomberg_codes;codes;compart_id;currency;default_fundshare_id;default_share_code;default_share_isin_code;default_share_name;eng_asset_class;factsheet;has_docs;isin_codes;main_codes;management_company;moodys_timed;morning_star;morning_star_timed;name;nav;nav_euro;region;showcases;srri_risk;sub_asset_class;timed_performances;apir;bloomberg;isin;url
69;[None, None];Actions;{u'date': u'2017-03-10', u'value': 49279971.4};{u'date': u'2017-03-10', u'value': 20938706.98};Dollar;[BNMK4TP LX, EKLD FP];{u'isin': u'LU1291103171', u'bloomberg': u'BNMK4TP LX', u'apir': None};19842;Dollar;19904;{u'type': u'isin', u'value': u'LU1291103171'};LU1291103171;BNP PARIBAS EASY MSCI KLD 400 SOCIAL [TRACK PRIVILEGE, C];Equity;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/64c3fdc0-873b-4837-be31-48ae7f8e3d3f/512', u'extension': u'pdf'};[DOC_ADL_FEE_GRID, DOC_FP, DOC_NOTICE-DIVIDEND, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU1291103171, LU1291103338];[LU1291103171, LU1291103338];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};;{u'date': None, u'value': None};BNP PARIBAS EASY MSCI KLD 400 SOCIAL;{u'date': u'2017-03-10', u'value': 115.4986};{u'date': u'2017-03-10', u'value': 108.38};Amérique du Nord;[];5;Actions américaines;{u'performance_1y': {u'date': u'2017-02-28', u'value': 22.7917420453}, u'performance_ytd': {u'date': u'2017-03-09', u'value': 5.21895757997}};;BNMK4TP LX;LU1291103171;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-americaines/bnp-paribas-easy-msci-kld-400-social-track-privilege-c-lu1291103171
70;[None, None, None];Actions;{u'date': u'2017-03-09', u'value': 1021161328.57};{u'date': u'2017-03-09', u'value': 204591.73};Euro;[ENAM FP, BNMNTPC LX, BNMNATC LX];{u'isin': u'LU1291103684', u'bloomberg': u'BNMNATC LX', u'apir': None};19843;Euro;19909;{u'type': u'isin', u'value': u'LU1291103684'};LU1291103684;BNP PARIBAS EASY MSCI NORTH AMERICA EX CONTROVERSIAL WEAPONS [TRACK CLASSIC, C];Equity;;[DOC_ADL_FEE_GRID, DOC_FP, DOC_NOTICE-DIVIDEND, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU1291104062, LU1291104575, LU1291103684];[LU1291104062, LU1291104575, LU1291103684];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};BNP PARIBAS EASY MSCI NORTH AMERICA EX CONTROVERSIAL WEAPONS;{u'date': u'2017-03-09', u'value': 201.853};{u'date': u'2017-03-09', u'value': 201.853};Amérique du Nord;[];5;Actions américaines;{u'performance_1y': {u'date': u'2017-02-28', u'value': 25.8592889334}, u'performance_ytd': {u'date': u'2017-03-09', u'value': 5.15225361607}, u'performance_5y': {u'date': u'2017-02-28', u'value': 110.746043392}, u'performance_3y': {u'date': u'2017-02-28', u'value': 62.8911211925}};;BNMNATC LX;LU1291103684;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-americaines/bnp-paribas-easy-msci-north-america-ex-controversial-weapons-track-classic-c-lu1291103684
71;[None, None, None];Actions;{u'date': u'2017-03-09', u'value': 120175539.6};{u'date': u'2017-03-09', u'value': 225205.71};Euro;[BNMPTPC LX, BNMPETC LX, EPEJ FP];{u'isin': u'LU1291105382', u'bloomberg': u'BNMPETC LX', u'apir': None};19844;Euro;19917;{u'type': u'isin', u'value': u'LU1291105382'};LU1291105382;BNP PARIBAS EASY MSCI PACIFIC EX JAPAN EX CONTROVERSIAL WEAPONS  TRACK CLASSIC CAPITALISATION;Equity;;[DOC_ADL_FEE_GRID, DOC_FP, DOC_NOTICE-DIVIDEND, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU1291105382, LU1291105895, LU1291106356];[LU1291105382, LU1291105895, LU1291106356];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};2;{u'date': u'2017-03-08', u'value': u'2'};BNP PARIBAS EASY MSCI PACIFIC EX JAPAN EX CONTROVERSIAL WEAPONS;{u'date': u'2017-03-09', u'value': 201.5024};{u'date': u'2017-03-09', u'value': 201.5024};Pays émergents;[];6;Actions émergentes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 30.4294087337}, u'performance_ytd': {u'date': u'2017-03-09', u'value': 7.36848050633}, u'performance_5y': {u'date': u'2017-02-28', u'value': 45.7497480927}, u'performance_3y': {u'date': u'2017-02-28', u'value': 33.9228225646}};;BNMPETC LX;LU1291105382;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-emergentes/bnp-paribas-easy-msci-pacific-ex-japan-ex-controversial-weapons-track-classic-capitalisationlu1291105382
72;[None, None, None];Actions;{u'date': u'2017-03-09', u'value': 9408035.11};{u'date': u'2017-03-09', u'value': 4764744.28};Euro;[BNMUETC LX, BNMUETP LX, EUKD FP];{u'isin': u'LU1291107248', u'bloomberg': u'BNMUETC LX', u'apir': None};19955;Euro;19956;{u'type': u'isin', u'value': u'LU1291107248'};LU1291107248;BNP PARIBAS EASY MSCI UK EX CONTROVERSIAL WEAPONS [TRACK CLASSIC, C];Equity;;[DOC_ADL_FEE_GRID, DOC_FP, DOC_NOTICE-DIVIDEND, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU1291107917, LU1291107248, LU1291107594];[LU1291107917, LU1291107248, LU1291107594];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};1;{u'date': u'2017-03-08', u'value': u'1'};BNP PARIBAS EASY MSCI UK EX CONTROVERSIAL WEAPONS;{u'date': u'2017-03-09', u'value': 111.3613};{u'date': u'2017-03-09', u'value': 111.3613};Europe;[];6;Actions européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 12.1375571912}, u'performance_ytd': {u'date': u'2017-03-09', u'value': 1.14026690692}, u'performance_5y': {u'date': u'2017-02-28', u'value': 36.2948500967}, u'performance_3y': {u'date': u'2017-02-28', u'value': 10.6843707049}};;BNMUETC LX;LU1291107248;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-europeennes/bnp-paribas-easy-msci-uk-ex-controversial-weapons-track-classic-c-lu1291107248
73;[None, None, None, None];Actions;{u'date': u'2017-03-09', u'value': 62242989.71};{u'date': u'2017-03-09', u'value': 7654043.93};Dollar;[BNMWETC LX, EWRD FP, BNWTIHE LX, BNMWTPC LX];{u'isin': u'LU1291108998', u'bloomberg': u'BNWTIHE LX', u'apir': None};19788;Euro;19805;{u'type': u'isin', u'value': u'LU1291108998'};LU1291108998;BNP PARIBAS EASY MSCI WORLD EX CONTROVERSIAL WEAPONS [TRACK PRIVILEGE H EUR, C];Equity;;[DOC_ADL_FEE_GRID, DOC_FP, DOC_NOTICE-DIVIDEND, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU1291108998, LU1291108642, LU1291108485, LU1291108303];[LU1291108998, LU1291108642, LU1291108485, LU1291108303];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};;{u'date': None, u'value': None};BNP PARIBAS EASY MSCI WORLD EX CONTROVERSIAL WEAPONS;{u'date': u'2017-03-09', u'value': 104.34};{u'date': u'2017-03-09', u'value': 104.34};Monde;[];5;Actions internationales;{u'performance_1y': {u'date': u'2017-01-31', u'value': -23.0761668994}, u'performance_ytd': {u'date': u'2017-02-23', u'value': 4.56140350877}, u'performance_5y': {u'date': u'2017-01-31', u'value': 4.59918620304}, u'performance_3y': {u'date': u'2017-01-31', u'value': -21.7169558452}};;BNWTIHE LX;LU1291108998;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-internationales/bnp-paribas-easy-msci-world-ex-controversial-weapons-track-privilege-h-eur-c-lu1291108998
74;[None, None, None];Actions;{u'date': u'2017-03-09', u'value': 59771088.18};{u'date': u'2017-03-09', u'value': 57779410.62};Euro;[U11S FP Equity, E11E FP Equity, E11D FP Equity];{u'isin': u'FR0012739423', u'bloomberg': u'E11E FP Equity', u'apir': None};18015;Euro;18019;{u'type': u'isin', u'value': u'FR0012739423'};FR0012739423;BNP PARIBAS EASY NEXT 11 UCITS ETF [EUR C, C];Equity;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/0f258942-99d3-4550-815a-af2025405348/512', u'extension': u'pdf'};[DOC_FP, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[FR0012739423, FR0012739928, FR0012740934];[FR0012739423, FR0012739928, FR0012740934];THEAM;{u'date': None, u'value': None};;{u'date': None, u'value': None};BNP PARIBAS EASY NEXT 11 UCITS ETF;{u'date': u'2017-03-09', u'value': 126.3521};{u'date': u'2017-03-09', u'value': 126.3521};Pays émergents;[];6;Actions émergentes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 16.5726624959}, u'performance_ytd': {u'date': u'2017-03-09', u'value': 6.30356630548}, u'performance_5y': {u'date': u'2017-02-28', u'value': 27.3519436578}, u'performance_3y': {u'date': u'2017-02-28', u'value': 24.1566144612}};;E11E FP Equity;FR0012739423;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-emergentes/bnp-paribas-easy-next-11-ucits-etf-eur-c-c-fr0012739423
75;[None];Actions;{u'date': u'2017-03-10', u'value': 22984584.69};{u'date': u'2017-03-10', u'value': 22984584.69};Euro;[XU61 GR Equity];{u'isin': u'LU1291109293', u'bloomberg': u'XU61 GR Equity', u'apir': None};19789;Euro;19807;{u'type': u'isin', u'value': u'LU1291109293'};LU1291109293;BNP PARIBAS EASY NMX® 30 INFRASTRUCTURE GLOBAL [UCITS ETF, C];Equity;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/58932bca-28f7-403a-80de-8e8d7e721ac6/512', u'extension': u'pdf'};[DOC_ADL_FEE_GRID, DOC_FP, DOC_NOTICE-DIVIDEND, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU1291109293];[LU1291109293];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};BNP PARIBAS EASY NMX® 30 INFRASTRUCTURE GLOBAL;{u'date': u'2017-03-10', u'value': 52.6011};{u'date': u'2017-03-10', u'value': 52.6011};Monde;[];5;Actions internationales;{u'performance_1y': {u'date': u'2017-02-28', u'value': 18.4115732691}, u'performance_ytd': {u'date': u'2017-03-09', u'value': 2.66783706088}, u'performance_5y': {u'date': u'2017-02-28', u'value': 64.6998638916}, u'performance_3y': {u'date': u'2017-02-28', u'value': 29.7581041107}};;XU61 GR Equity;LU1291109293;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-internationales/bnp-paribas-easy-nmx-30-infrastructure-global-ucits-etf-c-lu1291109293
76;[None, None, None, None];Actions;{u'date': u'2017-03-09', u'value': 1641334712.85};{u'date': u'2017-03-09', u'value': 666295341.67};Euro;[ESEH FP, ESEE GR Equity, ESDD FP, ESD FP];{u'isin': u'FR0011550185', u'bloomberg': u'ESEE GR Equity', u'apir': None};14256;Euro;14258;{u'type': u'isin', u'value': u'FR0011550185'};FR0011550185;BNP PARIBAS EASY S&P 500 UCITS ETF [C EUR, C];Equity;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/61293666-7ad6-4143-b04e-1833070e3dbc/512', u'extension': u'pdf'};[DOC_FP, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[FR0011550185, FR0011550680, FR0011550177, FR0013041530];[FR0011550185, FR0011550680, FR0011550177, FR0013041530];THEAM;{u'date': None, u'value': None};5;{u'date': u'2017-03-08', u'value': u'5'};BNP PARIBAS EASY S&P 500 UCITS ETF;{u'date': u'2017-03-09', u'value': 118.7024};{u'date': u'2017-03-09', u'value': 118.7024};Amérique du Nord;[];5;Actions américaines;{u'performance_1y': {u'date': u'2017-02-28', u'value': 27.8372250159}, u'performance_ytd': {u'date': u'2017-03-09', u'value': 5.73825545205}, u'performance_5y': {u'date': u'2017-02-28', u'value': 138.828582064}, u'performance_3y': {u'date': u'2017-02-28', u'value': 74.9168076664}};;ESEE GR Equity;FR0011550185;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-americaines/bnp-paribas-easy-s-p-500-ucits-etf-c-eur-c-fr0011550185
77;[None, None];Investissements alternatifs & Autres;{u'date': u'2017-03-09', u'value': 148210398.98};{u'date': u'2017-03-09', u'value': 128246824.79};Dollar;[GSDE GR, GSCU FP];{u'isin': u'LU1291109616', u'bloomberg': u'GSDE GR', u'apir': None};20056;Euro;20059;{u'type': u'isin', u'value': u'LU1291109616'};LU1291109616;BNP PARIBAS EASY S&P GSCI® ENERGY&METALS CAPPED COMPONENT 35/20 [UCITS ETF EUR, C];Alternatives & Other;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/9fedd3a7-a0cb-492e-82cb-b140de3f3d3d/512', u'extension': u'pdf'};[DOC_ADL_FEE_GRID, DOC_FP, DOC_NOTICE-DIVIDEND, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU1291109533, LU1291109616];[LU1291109533, LU1291109616];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};;{u'date': None, u'value': None};BNP PARIBAS EASY S&P GSCI® ENERGY&METALS CAPPED COMPONENT 35/20;{u'date': u'2017-03-09', u'value': 27.2137};{u'date': u'2017-03-09', u'value': 27.2137};Monde;[];6;Matières premières;{u'performance_1y': {u'date': u'2017-02-28', u'value': 23.8207051237}, u'performance_ytd': {u'date': u'2017-03-09', u'value': -5.11030360518}, u'performance_5y': {u'date': u'2017-02-28', u'value': -25.3322625554}, u'performance_3y': {u'date': u'2017-02-28', u'value': -16.6040664104}};;GSDE GR;LU1291109616;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/matieres-premieres/bnp-paribas-easy-s-p-gsci-energy-metals-capped-component-35-20-ucits-etf-eur-c-lu1291109616
78;[None];Actions;{u'date': u'2017-03-09', u'value': 10136666.32};{u'date': u'2017-03-09', u'value': 10136666.32};Euro;[SYA FP Equity];{u'isin': u'FR0010018333', u'bloomberg': u'SYA FP Equity', u'apir': None};1551;Euro;4083;{u'type': u'isin', u'value': u'FR0010018333'};FR0010018333;BNP PARIBAS EASY STOXX EUROPE 600 AUTOMOBILES & PARTS UCITS ETF [CLASSIQUE, C];Equity;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/1bf194d9-4eca-43af-ada5-9425413cac5b/512', u'extension': u'pdf'};[DOC_FP, DOC_NOTICE-MISCELLANEOUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[FR0010018333];[FR0010018333];THEAM;{u'date': None, u'value': None};2;{u'date': u'2017-03-08', u'value': u'2'};BNP PARIBAS EASY STOXX EUROPE 600 AUTOMOBILES & PARTS UCITS ETF;{u'date': u'2017-03-09', u'value': 690.6968};{u'date': u'2017-03-09', u'value': 690.6968};Europe;[];7;Actions européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 20.0887700398}, u'performance_ytd': {u'date': u'2017-03-09', u'value': 2.88146903562}, u'performance_5y': {u'date': u'2017-02-28', u'value': 84.3002833809}, u'performance_3y': {u'date': u'2017-02-28', u'value': 13.8562330282}};;SYA FP Equity;FR0010018333;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-europeennes/bnp-paribas-easy-stoxx-europe-600-automobiles-parts-ucits-etf-classique-c-fr0010018333
79;[None];Actions;{u'date': u'2017-03-09', u'value': 25017322.76};{u'date': u'2017-03-09', u'value': 25017322.76};Euro;[SYB FP Equity];{u'isin': u'FR0007068077', u'bloomberg': u'SYB FP Equity', u'apir': None};1552;Euro;4084;{u'type': u'isin', u'value': u'FR0007068077'};FR0007068077;BNP PARIBAS EASY STOXX EUROPE 600 BANKS UCITS ETF [CLASSIQUE, C];Equity;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/2b7bb6ea-9c07-42d9-831d-ebeee5be55de/512', u'extension': u'pdf'};[DOC_FP, DOC_NOTICE-MISCELLANEOUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[FR0007068077];[FR0007068077];THEAM;{u'date': None, u'value': None};2;{u'date': u'2017-03-08', u'value': u'2'};BNP PARIBAS EASY STOXX EUROPE 600 BANKS UCITS ETF;{u'date': u'2017-03-09', u'value': 264.208};{u'date': u'2017-03-09', u'value': 264.208};Europe;[];6;Actions européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 20.2206624433}, u'performance_ytd': {u'date': u'2017-03-09', u'value': 4.72488353574}, u'performance_5y': {u'date': u'2017-02-28', u'value': 28.4334224454}, u'performance_3y': {u'date': u'2017-02-28', u'value': -7.73970890212}};;SYB FP Equity;FR0007068077;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-europeennes/bnp-paribas-easy-stoxx-europe-600-banks-ucits-etf-classique-c-fr0007068077
80;[None];Actions;{u'date': u'2017-03-09', u'value': 16508898.77};{u'date': u'2017-03-09', u'value': 16508898.77};Euro;[SYC FP Equity];{u'isin': u'FR0010018341', u'bloomberg': u'SYC FP Equity', u'apir': None};1550;Euro;4082;{u'type': u'isin', u'value': u'FR0010018341'};FR0010018341;BNP PARIBAS EASY STOXX EUROPE 600 CONSTRUCTION & MATERIALS UCITS ETF [CLASSIQUE, C];Equity;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/3e2fec2d-2fb4-4f27-9971-870965053137/512', u'extension': u'pdf'};[DOC_FP, DOC_NOTICE-MISCELLANEOUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[FR0010018341];[FR0010018341];THEAM;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};BNP PARIBAS EASY STOXX EUROPE 600 CONSTRUCTION & MATERIALS UCITS ETF;{u'date': u'2017-03-09', u'value': 634.7623};{u'date': u'2017-03-09', u'value': 634.7623};Europe;[];6;Actions européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 21.8845003222}, u'performance_ytd': {u'date': u'2017-03-09', u'value': 5.82022463294}, u'performance_5y': {u'date': u'2017-02-28', u'value': 92.7146865004}, u'performance_3y': {u'date': u'2017-02-28', u'value': 36.1963917849}};;SYC FP Equity;FR0010018341;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-europeennes/bnp-paribas-easy-stoxx-europe-600-construction-materials-ucits-etf-classique-c-fr0010018341
81;[None];Actions;{u'date': u'2017-03-09', u'value': 9456134.99};{u'date': u'2017-03-09', u'value': 9456134.99};Euro;[SYH FP Equity];{u'isin': u'FR0007068093', u'bloomberg': u'SYH FP Equity', u'apir': None};1547;Euro;4090;{u'type': u'isin', u'value': u'FR0007068093'};FR0007068093;BNP PARIBAS EASY STOXX EUROPE 600 HEALTH CARE UCITS ETF [CLASSIQUE, C];Equity;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/3fcf9ce2-e376-4cbc-887f-9c70728d885c/512', u'extension': u'pdf'};[DOC_FP, DOC_NOTICE-MISCELLANEOUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[FR0007068093];[FR0007068093];THEAM;{u'date': None, u'value': None};2;{u'date': u'2017-03-08', u'value': u'2'};BNP PARIBAS EASY STOXX EUROPE 600 HEALTH CARE UCITS ETF;{u'date': u'2017-03-09', u'value': 1154.3134};{u'date': u'2017-03-09', u'value': 1154.3134};Europe;[];5;Actions européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 7.25273342836}, u'performance_ytd': {u'date': u'2017-03-09', u'value': 5.73525821848}, u'performance_5y': {u'date': u'2017-02-28', u'value': 94.0969169958}, u'performance_3y': {u'date': u'2017-02-28', u'value': 25.6361171116}};;SYH FP Equity;FR0007068093;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-europeennes/bnp-paribas-easy-stoxx-europe-600-health-care-ucits-etf-classique-c-fr0007068093
82;[None];Actions;{u'date': u'2017-03-09', u'value': 5481002.96};{u'date': u'2017-03-09', u'value': 5481002.96};Euro;[SYI FP];{u'isin': u'FR0007068101', u'bloomberg': u'SYI FP', u'apir': None};1554;Euro;4086;{u'type': u'isin', u'value': u'FR0007068101'};FR0007068101;BNP PARIBAS EASY STOXX EUROPE 600 INSURANCE UCITS ETF [CLASSIQUE, C];Equity;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/6bfd3ca2-de31-4cd2-8794-ed549d7057a0/512', u'extension': u'pdf'};[DOC_FP, DOC_NOTICE-MISCELLANEOUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[FR0007068101];[FR0007068101];THEAM;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};BNP PARIBAS EASY STOXX EUROPE 600 INSURANCE UCITS ETF;{u'date': u'2017-03-09', u'value': 449.3362};{u'date': u'2017-03-09', u'value': 449.3362};Europe;[];6;Actions européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 15.588132129}, u'performance_ytd': {u'date': u'2017-03-09', u'value': 2.09116667875}, u'performance_5y': {u'date': u'2017-02-28', u'value': 110.18659592}, u'performance_3y': {u'date': u'2017-02-28', u'value': 28.3529126489}};;SYI FP;FR0007068101;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-europeennes/bnp-paribas-easy-stoxx-europe-600-insurance-ucits-etf-classique-c-fr0007068101
83;[None];Actions;{u'date': u'2017-03-09', u'value': 3722491.43};{u'date': u'2017-03-09', u'value': 3722491.43};Euro;[SYM FP];{u'isin': u'FR0007068051', u'bloomberg': u'SYM FP', u'apir': None};1555;Euro;4087;{u'type': u'isin', u'value': u'FR0007068051'};FR0007068051;BNP PARIBAS EASY STOXX EUROPE 600 MEDIA UCITS ETF [CLASSIQUE, C];Equity;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/cedf5f8c-0687-45a4-89c1-fa920057b30f/512', u'extension': u'pdf'};[DOC_FP, DOC_NOTICE-MISCELLANEOUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[FR0007068051];[FR0007068051];THEAM;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};BNP PARIBAS EASY STOXX EUROPE 600 MEDIA UCITS ETF;{u'date': u'2017-03-09', u'value': 404.1354};{u'date': u'2017-03-09', u'value': 404.1354};Europe;[];6;Actions européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': -0.722507560588}, u'performance_ytd': {u'date': u'2017-03-09', u'value': -1.02505161994}, u'performance_5y': {u'date': u'2017-02-28', u'value': 90.3222120178}, u'performance_3y': {u'date': u'2017-02-28', u'value': 17.9696688296}};;SYM FP;FR0007068051;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-europeennes/bnp-paribas-easy-stoxx-europe-600-media-ucits-etf-classique-c-fr0007068051
84;[None];Actions;{u'date': u'2017-03-09', u'value': 23658583.93};{u'date': u'2017-03-09', u'value': 23658583.93};Euro;[SYE FP Equity];{u'isin': u'FR0007068085', u'bloomberg': u'SYE FP Equity', u'apir': None};1559;Euro;4081;{u'type': u'isin', u'value': u'FR0007068085'};FR0007068085;BNP PARIBAS EASY STOXX EUROPE 600 OIL&GAS UCITS ETF [CLASSIQUE, C];Equity;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/1f18e933-fcee-4ce7-9751-a3a7ef3cdc28/512', u'extension': u'pdf'};[DOC_FP, DOC_NOTICE-MISCELLANEOUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[FR0007068085];[FR0007068085];THEAM;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};BNP PARIBAS EASY STOXX EUROPE 600 OIL&GAS UCITS ETF;{u'date': u'2017-03-09', u'value': 504.7595};{u'date': u'2017-03-09', u'value': 504.7595};Europe;[];6;Actions européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 24.1240202269}, u'performance_ytd': {u'date': u'2017-03-09', u'value': -5.01707402394}, u'performance_5y': {u'date': u'2017-02-28', u'value': 5.18288493606}, u'performance_3y': {u'date': u'2017-02-28', u'value': 3.85813507242}};;SYE FP Equity;FR0007068085;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-europeennes/bnp-paribas-easy-stoxx-europe-600-oil-gas-ucits-etf-classique-c-fr0007068085
85;[None];Actions;{u'date': u'2017-03-09', u'value': 33989276.77};{u'date': u'2017-03-09', u'value': 33989276.77};Euro;[SYQ FP Equity];{u'isin': u'FR0007068069', u'bloomberg': u'SYQ FP Equity', u'apir': None};1556;Euro;4088;{u'type': u'isin', u'value': u'FR0007068069'};FR0007068069;BNP PARIBAS EASY STOXX EUROPE 600 TECHNOLOGY UCITS ETF [CLASSIQUE, C];Equity;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/4054a134-1b59-40c0-866a-a1fba1c40fd4/512', u'extension': u'pdf'};[DOC_FP, DOC_NOTICE-MISCELLANEOUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[FR0007068069];[FR0007068069];THEAM;{u'date': None, u'value': None};2;{u'date': u'2017-03-08', u'value': u'2'};BNP PARIBAS EASY STOXX EUROPE 600 TECHNOLOGY UCITS ETF;{u'date': u'2017-03-09', u'value': 551.4875};{u'date': u'2017-03-09', u'value': 551.4875};Europe;[];6;Actions européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 22.0513889063}, u'performance_ytd': {u'date': u'2017-03-09', u'value': 8.98021257848}, u'performance_5y': {u'date': u'2017-02-28', u'value': 98.8863138051}, u'performance_3y': {u'date': u'2017-02-28', u'value': 41.6366321071}};;SYQ FP Equity;FR0007068069;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-europeennes/bnp-paribas-easy-stoxx-europe-600-technology-ucits-etf-classique-c-fr0007068069
